x,y,z
x,y,z
x,y,z
-9.59911,5.52918,6.85534
-1.96137,0.370136,-1.71174
1.30835,-0.801089,-2.99564
-0.339132,-1.39428,-4.04138
1.74999,2.19205,1.88121
5.3783,5.62368,1.01176
0.582883,5.6774,1.15714
0.538604,2.38237,3.74457
1.38012,2.05248,3.21554
-2.17264,-4.34719,-0.0202222
2.04565,-1.17224,-5.21336
-3.16919,2.95387,2.65478
6.99568,4.23518,4.58235
0.490077,-0.94946,-2.58343
3.78602,1.02268,-4.69495
-6.76661,-4.46884,-6.92186
-4.76726,0.169705,1.62049
-3.35294,-1.13477,-3.41537
0.877116,1.60689,-0.855323
-0.43425,3.38032,1.8422
3.66993,1.51535,3.34933
-2.85585,-2.77029,0.970631
0.657359,3.95357,-2.48227
1.74347,8.42945,1.31089
0.798666,6.71085,5.17838
-0.845694,5.28085,5.59079
-2.43621,1.39147,6.41537
-9.7267,-0.278629,-3.77266
-4.84781,-3.08649,-4.00539
1.62277,3.25666,0.333346
0.292192,3.66132,1.6636
-2.59871,1.03712,2.05507
1.66212,-2.98148,-5.6512
-1.16458,2.76466,1.39103
-2.47167,0.581861,-0.188556
-0.769671,-4.20073,1.15703
2.23609,-1.09413,-1.05375
2.33089,-4.09828,-1.46155
-0.383018,-3.24042,-0.46455
-1.32069,-6.32329,-4.99265
-1.29183,2.86276,3.26217
3.14222,1.50906,-1.09403
-0.447087,0.864905,1.28988
-1.41198,0.217455,0.679379
-1.81832,-8.70975,-0.609753
1.28887,1.93269,0.906734
-4.52521,-0.623978,-3.0296
2.8147,-0.543754,-3.60671
2.10155,0.0304392,-1.41404
-1.56638,-1.7084,0.798502
-2.53638,-0.711047,1.87221
-3.29422,-1.08662,3.00091
-1.10273,1.80761,4.19266
2.92625,-0.233786,0.0883204
-2.50263,5.1715,-4.28331
-8.18429,3.72208,-11.8343
-6.63694,2.10373,-4.34592
0.106629,5.08556,-1.61206
-1.58349,3.52657,3.0068
1.95347,2.78934,-1.24054
0.374308,-2.80722,-3.86856
1.86156,5.30113,-2.02993
-0.19392,0.0350841,0.997442
-1.51116,2.02309,1.86289
-0.180453,-9.08976,-1.58436
