x,y,z
-1.4626,-1.13779,0.981719
-1.94087,-0.512919,0.801488
-2.12678,-0.857989,-0.342362
-1.32237,-1.56251,-0.315355
-0.608471,-1.39394,-0.0978101
0.752087,-1.26847,0.417204
0.730984,-0.704493,0.611032
1.30916,-0.58365,1.36008
0.47532,-1.8904,1.40192
0.102755,-2.06977,1.52626
0.696117,-2.45492,1.1823
1.43811,-1.96887,1.53327
2.22294,-1.25878,0.99588
1.91734,-1.00908,0.609651
1.54488,0.653799,0.841956
2.03371,0.681957,0.947826
1.33916,-0.0622374,0.955767
0.774547,0.381335,-0.328728
0.627828,-0.397749,-0.311154
1.08469,-0.178488,-0.0370803
0.518852,0.0368251,0.171004
0.264868,0.327747,-0.627066
0.857378,1.02946,-0.849848
1.0706,0.654429,-1.31115
-0.690015,0.855447,-1.29518
0.840519,-0.166495,-0.848353
0.518853,0.133096,-1.24897
0.974241,-1.13785,-0.474863
1.24895,-0.602721,-0.609069
0.745196,0.213701,-1.03455
0.640137,-0.221073,1.18931
1.11991,-0.169453,1.40488
-0.603543,-0.754558,1.35239
-1.21898,0.130016,1.08001
-1.59205,0.0323448,0.247424
-1.38009,-0.0746155,0.267329
-1.37512,-0.329569,-0.650634
-0.145783,-0.523689,0.863201
-1.07321,-0.536354,0.268713
-0.859755,-1.10321,-0.0193916
-1.13523,-1.10538,-0.610511
-1.41268,-0.972472,-0.487825
-1.89521,-1.30063,-0.39699
-2.05842,-1.35065,0.555648
-1.97513,-0.84955,0.169652
-1.92746,-1.06098,-0.710684
-1.58195,0.155365,-0.544541
-0.578836,1.09047,-0.123839
0.0885738,1.21793,0.0263563
-0.286898,0.0575187,-0.506727
-0.952706,-0.484745,0.233959
1.24879,-0.113174,-0.717608
-0.254597,-0.3753,-0.334815
-0.0483803,0.417757,0.0295892
0.790531,0.406022,-0.304736
0.833725,0.183391,-0.00676624
0.340988,-0.254213,-0.276019
0.382277,-0.143785,-0.657252
0.531444,-0.106891,0.244015
1.04608,-0.404068,-0.111271
0.857477,-0.592982,-0.575724
-0.321282,-0.699046,-0.920653
0.203231,-0.43351,-0.443475
0.116375,0.0789404,-0.272649
0.745872,-0.9006,-0.379161
0.630096,-0.571856,-0.402877
1.93659,-0.690178,0.696363
2.92719,-0.467882,2.84533
2.59609,-0.519974,2.56302
1.69815,-1.04808,2.1395
2.11528,-1.21279,2.28036
1.97889,-1.07841,2.59429
1.78279,-1.40392,1.21363
1.90431,-1.94719,1.58157
0.832176,-2.46492,2.74464
-0.0317541,-1.63429,1.79898
0.466326,-2.14747,1.29791
0.358948,0.273255,0.932414
0.167624,0.452446,0.0621043
-0.0259224,-0.181679,-0.660421
-0.24098,-0.0630383,-1.00739
0.0628104,-0.0254438,-1.18823
0.326487,-0.00031306,-0.480003
0.117304,0.141167,-0.345308
0.983048,-0.2379,-0.604306
1.21575,0.393198,-0.840516
1.27957,-1.11352,-0.585396
1.55971,-0.454598,-0.352121
1.44797,-1.1971,0.425409
1.60564,-1.58563,0.594874
0.0228713,-2.45234,-0.0600987
1.0105,-2.0739,0.916596
0.277456,-1.84294,1.3232
-0.105333,-0.166034,0.783112
-0.153141,0.667524,0.452672
-0.632467,0.264169,0.262402
0.504393,-0.427031,-0.0858979
0.204631,-0.203721,-0.623187
-0.00908003,-0.149787,0.633542
0.354018,-0.56487,0.130305
-0.0199661,-0.423224,1.00751
0.432714,-0.302204,-0.526165
0.241264,-0.566165,-0.799319
-0.487308,-0.915636,-0.0502967
-0.558048,-0.600351,-1.42136
-0.0958035,-0.201649,-0.271825
0.370579,0.0392302,0.645228
0.832888,0.0726045,0.706035
0.848835,0.272291,0.510387
0.411884,0.255587,0.215137
0.422197,-0.0950243,-0.046083
0.283626,-0.302718,-0.275486
-0.144715,-0.429385,-0.110002
0.61216,0.542186,-0.418432
-0.0246846,-0.0415553,-0.924693
0.19463,-1.17856,-0.746378
